LIST	SCORE	LENGTH	NAME
list_ALL_noLOADneg.000 (N=631)	152	15	vf_2_72476
list_ALL_noLOADneg.000 (N=631)	174	70	vf_2_72478
list_ALL_noLOADneg.000 (N=631)	192	14	vf_2_72482
list_ALL_noLOADneg.000 (N=631)	234	14	vf_2_72490
list_ALL_noLOADneg.000 (N=631)	199	168	vf_2_72494
list_ALL_noLOADneg.000 (N=631)	182	118	vf_2_77509
list_ALL_noLOADneg.000 (N=631)	300	116	ef_2_77509
list_ALL_noLOADneg.000 (N=631)	209	12	vf_2_77511
list_ALL_noLOADneg.000 (N=631)	170	99	vf_2_77991
list_ALL_noLOADneg.000 (N=631)	173	9	vf_3_89508
list_ALL_noLOADneg.000 (N=631)	170	42	ef_3_144189
list_ALL_noLOADneg.000 (N=631)	402	32	vf_3_144190
list_ALL_noLOADneg.000 (N=631)	208	32	ef_3_144190
list_ALL_noLOADneg.000 (N=631)	158	31	vf_3_144191
list_ALL_noLOADneg.000 (N=631)	126	16	ef_3_144192
list_ALL_noLOADneg.000 (N=631)	275	49	vf_3_144193
list_ALL_noLOADneg.000 (N=631)	214	42	vf_3_144196
list_ALL_noLOADneg.000 (N=631)	302	45	vf_3_144197
list_ALL_noLOADneg.000 (N=631)	209	26	vf_3_144198
list_ALL_noLOADneg.000 (N=631)	208	8	vf_3_39634
list_ALL_noLOADneg.000 (N=631)	172	70	ef_3_39638
list_ALL_noLOADneg.000 (N=631)	165	38	vf_3_39641
list_ALL_noLOADneg.000 (N=631)	196	20	vf_3_39645
list_ALL_noLOADneg.000 (N=631)	164	96	vf_3_39648
list_ALL_noLOADneg.000 (N=631)	121	13	ef_3_87597
list_ALL_noLOADneg.000 (N=631)	448	54	vf_3_87598
list_ALL_noLOADneg.000 (N=631)	222	14	vf_3_87602
list_ALL_noLOADneg.000 (N=631)	248	11	vf_3_87605
list_ALL_noLOADneg.000 (N=631)	229	114	vf_3_98088
list_ALL_noLOADneg.000 (N=631)	321	8	vf_3_98089
list_ALL_noLOADneg.000 (N=631)	161	45	vf_3_98090
list_ALL_noLOADneg.000 (N=631)	518	12	vf_3_98091
list_ALL_noLOADneg.000 (N=631)	277	37	vf_3_98095
list_ALL_noLOADneg.000 (N=631)	328	8	vf_3_98096
list_ALL_noLOADneg.000 (N=631)	163	29	vf_3_98097
list_ALL_noLOADneg.000 (N=631)	153	50	vf_3_98098
list_ALL_noLOADneg.000 (N=631)	121	70	ef_3_98099
list_ALL_noLOADneg.000 (N=631)	181	33	vf_3_98103
list_ALL_noLOADneg.000 (N=631)	184	11	vf_3_99834
list_ALL_noLOADneg.000 (N=631)	235	186	vf_3_100779
list_ALL_noLOADneg.000 (N=631)	157	52	vf_3_100781
list_ALL_noLOADneg.000 (N=631)	203	64	vf_3_106789
list_ALL_noLOADneg.000 (N=631)	188	37	vf_3_106790
list_ALL_noLOADneg.000 (N=631)	242	14	vf_3_106791
list_ALL_noLOADneg.000 (N=631)	237	113	vf_3_106793
list_ALL_noLOADneg.000 (N=631)	227	126	ef_3_106793
list_ALL_noLOADneg.000 (N=631)	304	29	vf_3_106795
list_ALL_noLOADneg.000 (N=631)	103	14	ef_3_109478
list_ALL_noLOADneg.000 (N=631)	379	8	vf_3_109478
list_ALL_noLOADneg.000 (N=631)	136	7	ef_3_109483
list_ALL_noLOADneg.000 (N=631)	131	7	ef_3_111360
list_ALL_noLOADneg.000 (N=631)	158	46	vf_3_112691
list_ALL_noLOADneg.000 (N=631)	245	13	vf_3_112692
list_ALL_noLOADneg.000 (N=631)	100	28	ef_3_112694
list_ALL_noLOADneg.000 (N=631)	177	37	vf_3_112695
list_ALL_noLOADneg.000 (N=631)	157	24	vf_3_113273
list_ALL_noLOADneg.000 (N=631)	231	101	vf_3_113277
list_ALL_noLOADneg.000 (N=631)	184	43	vf_3_113282
list_ALL_noLOADneg.000 (N=631)	301	32	vf_3_113288
list_ALL_noLOADneg.000 (N=631)	165	53	ef_3_113910
list_ALL_noLOADneg.000 (N=631)	224	53	vf_3_121220
list_ALL_noLOADneg.000 (N=631)	339	43	vf_3_121221
list_ALL_noLOADneg.000 (N=631)	357	181	vf_3_121222
list_ALL_noLOADneg.000 (N=631)	274	179	ef_3_121222
list_ALL_noLOADneg.000 (N=631)	285	132	vf_3_121223
list_ALL_noLOADneg.000 (N=631)	346	56	vf_3_121224
list_ALL_noLOADneg.000 (N=631)	302	34	vf_3_121225
list_ALL_noLOADneg.000 (N=631)	304	329	vf_3_121226
list_ALL_noLOADneg.000 (N=631)	225	98	ef_3_121226
list_ALL_noLOADneg.000 (N=631)	244	52	vf_3_121227
list_ALL_noLOADneg.000 (N=631)	142	34	ef_3_121227
list_ALL_noLOADneg.000 (N=631)	267	97	vf_3_121228
list_ALL_noLOADneg.000 (N=631)	190	73	ef_3_121228
list_ALL_noLOADneg.000 (N=631)	250	62	vf_3_121229
list_ALL_noLOADneg.000 (N=631)	119	11	ef_3_124743
list_ALL_noLOADneg.000 (N=631)	203	22	vf_3_134622
list_ALL_noLOADneg.000 (N=631)	113	17	ef_3_137441
list_ALL_noLOADneg.000 (N=631)	516	14	vf_3_137448
list_ALL_noLOADneg.000 (N=631)	470	23	vf_3_137456
list_ALL_noLOADneg.000 (N=631)	240	38	vf_3_138833
list_ALL_noLOADneg.000 (N=631)	309	45	vf_3_138834
list_ALL_noLOADneg.000 (N=631)	252	48	vf_3_138835
list_ALL_noLOADneg.000 (N=631)	214	14	ef_3_147307
list_ALL_noLOADneg.000 (N=631)	303	16	ef_3_147308
list_ALL_noLOADneg.000 (N=631)	103	25	ef_3_147310
list_ALL_noLOADneg.000 (N=631)	159	14	ef_3_147314
list_ALL_noLOADneg.000 (N=631)	158	13	vf_3_42222
list_ALL_noLOADneg.000 (N=631)	216	12	vf_3_42224
list_ALL_noLOADneg.000 (N=631)	155	85	vf_3_42225
list_ALL_noLOADneg.000 (N=631)	228	46	vf_3_44815
list_ALL_noLOADneg.000 (N=631)	151	43	vf_3_44817
list_ALL_noLOADneg.000 (N=631)	334	8	vf_3_44820
list_ALL_noLOADneg.000 (N=631)	377	23	vf_3_44827
list_ALL_noLOADneg.000 (N=631)	181	11	vf_3_53038
list_ALL_noLOADneg.000 (N=631)	127	34	ef_3_54021
list_ALL_noLOADneg.000 (N=631)	316	13	vf_3_54024
list_ALL_noLOADneg.000 (N=631)	169	10	vf_3_56550
list_ALL_noLOADneg.000 (N=631)	296	8	vf_3_56556
list_ALL_noLOADneg.000 (N=631)	213	11	vf_3_56557
list_ALL_noLOADneg.000 (N=631)	219	22	vf_3_56558
list_ALL_noLOADneg.000 (N=631)	109	37	ef_3_56558
list_ALL_noLOADneg.000 (N=631)	103	32	ef_3_56559
list_ALL_noLOADneg.000 (N=631)	273	11	vf_3_56563
list_ALL_noLOADneg.000 (N=631)	225	9	vf_3_56569
list_ALL_noLOADneg.000 (N=631)	489	17	vf_3_56570
list_ALL_noLOADneg.000 (N=631)	198	20	vf_3_58608
list_ALL_noLOADneg.000 (N=631)	181	16	vf_3_58610
list_ALL_noLOADneg.000 (N=631)	355	11	vf_3_58611
list_ALL_noLOADneg.000 (N=631)	223	21	vf_3_58617
list_ALL_noLOADneg.000 (N=631)	186	110	vf_3_58620
list_ALL_noLOADneg.000 (N=631)	159	20	vf_3_58625
list_ALL_noLOADneg.000 (N=631)	198	13	vf_3_59389
list_ALL_noLOADneg.000 (N=631)	175	76	vf_3_59392
list_ALL_noLOADneg.000 (N=631)	350	12	vf_3_59398
list_ALL_noLOADneg.000 (N=631)	175	44	vf_3_59399
list_ALL_noLOADneg.000 (N=631)	389	18	vf_3_61752
list_ALL_noLOADneg.000 (N=631)	297	17	vf_3_61753
list_ALL_noLOADneg.000 (N=631)	158	41	vf_3_68928
list_ALL_noLOADneg.000 (N=631)	486	8	vf_3_68942
list_ALL_noLOADneg.000 (N=631)	291	10	vf_3_68953
list_ALL_noLOADneg.000 (N=631)	211	58	vf_3_68955
list_ALL_noLOADneg.000 (N=631)	155	149	vf_3_68956
list_ALL_noLOADneg.000 (N=631)	301	131	ef_3_68956
list_ALL_noLOADneg.000 (N=631)	130	44	ef_3_68963
list_ALL_noLOADneg.000 (N=631)	244	77	vf_3_68968
list_ALL_noLOADneg.000 (N=631)	242	50	vf_3_68972
list_ALL_noLOADneg.000 (N=631)	279	18	vf_3_69555
list_ALL_noLOADneg.000 (N=631)	193	63	vf_3_69563
list_ALL_noLOADneg.000 (N=631)	177	44	vf_3_73936
list_ALL_noLOADneg.000 (N=631)	309	15	vf_3_73938
list_ALL_noLOADneg.000 (N=631)	292	26	vf_3_74727
list_ALL_noLOADneg.000 (N=631)	436	25	vf_3_74733
list_ALL_noLOADneg.000 (N=631)	330	9	vf_3_74734
list_ALL_noLOADneg.000 (N=631)	154	25	vf_3_74735
list_ALL_noLOADneg.000 (N=631)	205	11	vf_3_74736
list_ALL_noLOADneg.000 (N=631)	165	9	vf_3_74746
list_ALL_noLOADneg.000 (N=631)	180	75	vf_3_79986
list_ALL_noLOADneg.000 (N=631)	111	12	ef_3_79986
list_ALL_noLOADneg.000 (N=631)	245	69	vf_3_79987
list_ALL_noLOADneg.000 (N=631)	196	75	vf_3_79988
list_ALL_noLOADneg.000 (N=631)	308	117	vf_3_79989
list_ALL_noLOADneg.000 (N=631)	318	54	vf_3_79990
list_ALL_noLOADneg.000 (N=631)	338	59	vf_3_79992
list_ALL_noLOADneg.000 (N=631)	162	60	ef_3_80755
list_ALL_noLOADneg.000 (N=631)	192	14	vf_4_22412
list_ALL_noLOADneg.000 (N=631)	166	14	vf_4_22429
list_ALL_noLOADneg.000 (N=631)	494	12	vf_4_76779
list_ALL_noLOADneg.000 (N=631)	216	84	vf_4_76780
list_ALL_noLOADneg.000 (N=631)	231	74	vf_4_76783
list_ALL_noLOADneg.000 (N=631)	178	9	vf_4_76785
list_ALL_noLOADneg.000 (N=631)	327	33	vf_4_76788
list_ALL_noLOADneg.000 (N=631)	129	37	ef_4_76791
list_ALL_noLOADneg.000 (N=631)	183	10	vf_4_76795
list_ALL_noLOADneg.000 (N=631)	359	10	vf_4_77237
list_ALL_noLOADneg.000 (N=631)	255	11	vf_4_77250
list_ALL_noLOADneg.000 (N=631)	165	71	ef_4_24830
list_ALL_noLOADneg.000 (N=631)	120	34	ef_4_24831
list_ALL_noLOADneg.000 (N=631)	265	11	vf_4_81296
list_ALL_noLOADneg.000 (N=631)	172	11	vf_4_81820
list_ALL_noLOADneg.000 (N=631)	230	34	vf_4_81822
list_ALL_noLOADneg.000 (N=631)	294	34	vf_4_86614
list_ALL_noLOADneg.000 (N=631)	209	76	vf_4_86616
list_ALL_noLOADneg.000 (N=631)	218	94	vf_4_86618
list_ALL_noLOADneg.000 (N=631)	125	94	ef_4_86618
list_ALL_noLOADneg.000 (N=631)	366	94	vf_4_86620
list_ALL_noLOADneg.000 (N=631)	241	12	vf_4_86692
list_ALL_noLOADneg.000 (N=631)	221	20	vf_4_86704
list_ALL_noLOADneg.000 (N=631)	581	14	vf_4_90564
list_ALL_noLOADneg.000 (N=631)	101	19	ef_4_90565
list_ALL_noLOADneg.000 (N=631)	187	19	vf_4_90569
list_ALL_noLOADneg.000 (N=631)	264	102	vf_4_90575
list_ALL_noLOADneg.000 (N=631)	139	52	ef_4_90575
list_ALL_noLOADneg.000 (N=631)	317	8	vf_4_90578
list_ALL_noLOADneg.000 (N=631)	209	11	vf_4_107258
list_ALL_noLOADneg.000 (N=631)	175	47	vf_4_107262
list_ALL_noLOADneg.000 (N=631)	217	19	vf_4_113592
list_ALL_noLOADneg.000 (N=631)	162	27	vf_4_113595
list_ALL_noLOADneg.000 (N=631)	284	11	vf_4_113598
list_ALL_noLOADneg.000 (N=631)	159	160	vf_4_113603
list_ALL_noLOADneg.000 (N=631)	105	49	ef_4_113603
list_ALL_noLOADneg.000 (N=631)	161	157	vf_4_113798
list_ALL_noLOADneg.000 (N=631)	165	53	vf_4_113799
list_ALL_noLOADneg.000 (N=631)	212	16	vf_4_113803
list_ALL_noLOADneg.000 (N=631)	192	31	vf_4_115651
list_ALL_noLOADneg.000 (N=631)	158	33	vf_4_115652
list_ALL_noLOADneg.000 (N=631)	156	14	vf_4_115655
list_ALL_noLOADneg.000 (N=631)	198	16	vf_4_115656
list_ALL_noLOADneg.000 (N=631)	201	25	vf_4_115659
list_ALL_noLOADneg.000 (N=631)	251	11	vf_4_8414
list_ALL_noLOADneg.000 (N=631)	213	57	vf_4_8415
list_ALL_noLOADneg.000 (N=631)	182	43	vf_4_8417
list_ALL_noLOADneg.000 (N=631)	257	8	vf_4_8418
list_ALL_noLOADneg.000 (N=631)	308	62	vf_4_8420
list_ALL_noLOADneg.000 (N=631)	153	41	vf_4_8422
list_ALL_noLOADneg.000 (N=631)	163	25	vf_4_8425
list_ALL_noLOADneg.000 (N=631)	173	91	vf_4_8427
list_ALL_noLOADneg.000 (N=631)	174	26	vf_4_13605
list_ALL_noLOADneg.000 (N=631)	350	12	vf_4_13606
list_ALL_noLOADneg.000 (N=631)	201	19	vf_4_13608
list_ALL_noLOADneg.000 (N=631)	278	47	vf_4_13609
list_ALL_noLOADneg.000 (N=631)	188	44	ef_4_13618
list_ALL_noLOADneg.000 (N=631)	342	10	vf_4_14047
list_ALL_noLOADneg.000 (N=631)	260	11	vf_4_14058
list_ALL_noLOADneg.000 (N=631)	190	26	vf_4_14060
list_ALL_noLOADneg.000 (N=631)	200	12	vf_4_14063
