LIST	SCORE	LENGTH	NAME
list_ALL_noLOADneg.121.L15 (N=337)	182	118	vf_2_77509
list_ALL_noLOADneg.121.L15 (N=337)	300	116	ef_2_77509
list_ALL_noLOADneg.121.L15 (N=337)	402	32	vf_3_144190
list_ALL_noLOADneg.121.L15 (N=337)	208	32	ef_3_144190
list_ALL_noLOADneg.121.L15 (N=337)	158	31	vf_3_144191
list_ALL_noLOADneg.121.L15 (N=337)	126	16	ef_3_144192
list_ALL_noLOADneg.121.L15 (N=337)	275	49	vf_3_144193
list_ALL_noLOADneg.121.L15 (N=337)	209	26	vf_3_144198
list_ALL_noLOADneg.121.L15 (N=337)	172	70	ef_3_39638
list_ALL_noLOADneg.121.L15 (N=337)	165	38	vf_3_39641
list_ALL_noLOADneg.121.L15 (N=337)	196	20	vf_3_39645
list_ALL_noLOADneg.121.L15 (N=337)	164	96	vf_3_39648
list_ALL_noLOADneg.121.L15 (N=337)	448	54	vf_3_87598
list_ALL_noLOADneg.121.L15 (N=337)	229	114	vf_3_98088
list_ALL_noLOADneg.121.L15 (N=337)	161	45	vf_3_98090
list_ALL_noLOADneg.121.L15 (N=337)	277	37	vf_3_98095
list_ALL_noLOADneg.121.L15 (N=337)	163	29	vf_3_98097
list_ALL_noLOADneg.121.L15 (N=337)	153	50	vf_3_98098
list_ALL_noLOADneg.121.L15 (N=337)	121	70	ef_3_98099
list_ALL_noLOADneg.121.L15 (N=337)	181	33	vf_3_98103
list_ALL_noLOADneg.121.L15 (N=337)	188	37	vf_3_106790
list_ALL_noLOADneg.121.L15 (N=337)	237	113	vf_3_106793
list_ALL_noLOADneg.121.L15 (N=337)	227	126	ef_3_106793
list_ALL_noLOADneg.121.L15 (N=337)	304	29	vf_3_106795
list_ALL_noLOADneg.121.L15 (N=337)	158	46	vf_3_112691
list_ALL_noLOADneg.121.L15 (N=337)	100	28	ef_3_112694
list_ALL_noLOADneg.121.L15 (N=337)	177	37	vf_3_112695
list_ALL_noLOADneg.121.L15 (N=337)	231	101	vf_3_113277
list_ALL_noLOADneg.121.L15 (N=337)	184	43	vf_3_113282
list_ALL_noLOADneg.121.L15 (N=337)	301	32	vf_3_113288
list_ALL_noLOADneg.121.L15 (N=337)	165	53	ef_3_113910
list_ALL_noLOADneg.121.L15 (N=337)	224	53	vf_3_121220
list_ALL_noLOADneg.121.L15 (N=337)	339	43	vf_3_121221
list_ALL_noLOADneg.121.L15 (N=337)	357	181	vf_3_121222
list_ALL_noLOADneg.121.L15 (N=337)	274	179	ef_3_121222
list_ALL_noLOADneg.121.L15 (N=337)	302	34	vf_3_121225
list_ALL_noLOADneg.121.L15 (N=337)	304	329	vf_3_121226
list_ALL_noLOADneg.121.L15 (N=337)	225	98	ef_3_121226
list_ALL_noLOADneg.121.L15 (N=337)	244	52	vf_3_121227
list_ALL_noLOADneg.121.L15 (N=337)	142	34	ef_3_121227
list_ALL_noLOADneg.121.L15 (N=337)	190	73	ef_3_121228
list_ALL_noLOADneg.121.L15 (N=337)	250	62	vf_3_121229
list_ALL_noLOADneg.121.L15 (N=337)	203	22	vf_3_134622
list_ALL_noLOADneg.121.L15 (N=337)	113	17	ef_3_137441
list_ALL_noLOADneg.121.L15 (N=337)	470	23	vf_3_137456
list_ALL_noLOADneg.121.L15 (N=337)	240	38	vf_3_138833
list_ALL_noLOADneg.121.L15 (N=337)	252	48	vf_3_138835
list_ALL_noLOADneg.121.L15 (N=337)	303	16	ef_3_147308
list_ALL_noLOADneg.121.L15 (N=337)	103	25	ef_3_147310
list_ALL_noLOADneg.121.L15 (N=337)	228	46	vf_3_44815
list_ALL_noLOADneg.121.L15 (N=337)	377	23	vf_3_44827
list_ALL_noLOADneg.121.L15 (N=337)	127	34	ef_3_54021
list_ALL_noLOADneg.121.L15 (N=337)	219	22	vf_3_56558
list_ALL_noLOADneg.121.L15 (N=337)	109	37	ef_3_56558
list_ALL_noLOADneg.121.L15 (N=337)	103	32	ef_3_56559
list_ALL_noLOADneg.121.L15 (N=337)	489	17	vf_3_56570
list_ALL_noLOADneg.121.L15 (N=337)	198	20	vf_3_58608
list_ALL_noLOADneg.121.L15 (N=337)	223	21	vf_3_58617
list_ALL_noLOADneg.121.L15 (N=337)	186	110	vf_3_58620
list_ALL_noLOADneg.121.L15 (N=337)	159	20	vf_3_58625
list_ALL_noLOADneg.121.L15 (N=337)	175	76	vf_3_59392
list_ALL_noLOADneg.121.L15 (N=337)	175	44	vf_3_59399
list_ALL_noLOADneg.121.L15 (N=337)	297	17	vf_3_61753
list_ALL_noLOADneg.121.L15 (N=337)	158	41	vf_3_68928
list_ALL_noLOADneg.121.L15 (N=337)	155	149	vf_3_68956
list_ALL_noLOADneg.121.L15 (N=337)	301	131	ef_3_68956
list_ALL_noLOADneg.121.L15 (N=337)	242	50	vf_3_68972
list_ALL_noLOADneg.121.L15 (N=337)	279	18	vf_3_69555
list_ALL_noLOADneg.121.L15 (N=337)	193	63	vf_3_69563
list_ALL_noLOADneg.121.L15 (N=337)	309	15	vf_3_73938
list_ALL_noLOADneg.121.L15 (N=337)	292	26	vf_3_74727
list_ALL_noLOADneg.121.L15 (N=337)	436	25	vf_3_74733
list_ALL_noLOADneg.121.L15 (N=337)	154	25	vf_3_74735
list_ALL_noLOADneg.121.L15 (N=337)	180	75	vf_3_79986
list_ALL_noLOADneg.121.L15 (N=337)	162	60	ef_3_80755
list_ALL_noLOADneg.121.L15 (N=337)	216	84	vf_4_76780
list_ALL_noLOADneg.121.L15 (N=337)	231	74	vf_4_76783
list_ALL_noLOADneg.121.L15 (N=337)	327	33	vf_4_76788
list_ALL_noLOADneg.121.L15 (N=337)	129	37	ef_4_76791
list_ALL_noLOADneg.121.L15 (N=337)	165	71	ef_4_24830
list_ALL_noLOADneg.121.L15 (N=337)	120	34	ef_4_24831
list_ALL_noLOADneg.121.L15 (N=337)	230	34	vf_4_81822
list_ALL_noLOADneg.121.L15 (N=337)	294	34	vf_4_86614
list_ALL_noLOADneg.121.L15 (N=337)	218	94	vf_4_86618
list_ALL_noLOADneg.121.L15 (N=337)	125	94	ef_4_86618
list_ALL_noLOADneg.121.L15 (N=337)	221	20	vf_4_86704
list_ALL_noLOADneg.121.L15 (N=337)	101	19	ef_4_90565
list_ALL_noLOADneg.121.L15 (N=337)	187	19	vf_4_90569
list_ALL_noLOADneg.121.L15 (N=337)	264	102	vf_4_90575
list_ALL_noLOADneg.121.L15 (N=337)	139	52	ef_4_90575
list_ALL_noLOADneg.121.L15 (N=337)	175	47	vf_4_107262
list_ALL_noLOADneg.121.L15 (N=337)	217	19	vf_4_113592
list_ALL_noLOADneg.121.L15 (N=337)	162	27	vf_4_113595
list_ALL_noLOADneg.121.L15 (N=337)	105	49	ef_4_113603
list_ALL_noLOADneg.121.L15 (N=337)	165	53	vf_4_113799
list_ALL_noLOADneg.121.L15 (N=337)	192	31	vf_4_115651
list_ALL_noLOADneg.121.L15 (N=337)	198	16	vf_4_115656
list_ALL_noLOADneg.121.L15 (N=337)	201	25	vf_4_115659
list_ALL_noLOADneg.121.L15 (N=337)	182	43	vf_4_8417
list_ALL_noLOADneg.121.L15 (N=337)	308	62	vf_4_8420
list_ALL_noLOADneg.121.L15 (N=337)	153	41	vf_4_8422
list_ALL_noLOADneg.121.L15 (N=337)	163	25	vf_4_8425
list_ALL_noLOADneg.121.L15 (N=337)	174	26	vf_4_13605
list_ALL_noLOADneg.121.L15 (N=337)	201	19	vf_4_13608
list_ALL_noLOADneg.121.L15 (N=337)	278	47	vf_4_13609
list_ALL_noLOADneg.121.L15 (N=337)	188	44	ef_4_13618
list_ALL_noLOADneg.121.L15 (N=337)	133	84	ef_4_14073
list_ALL_noLOADneg.121.L15 (N=337)	165	18	vf_4_14080
list_ALL_noLOADneg.121.L15 (N=337)	330	20	ef_4_14091
list_ALL_noLOADneg.121.L15 (N=337)	190	26	vf_4_14060
list_ALL_noLOADneg.121.L15 (N=337)	297	20	vf_4_14394
list_ALL_noLOADneg.121.L15 (N=337)	355	31	vf_4_14399
list_ALL_noLOADneg.121.L15 (N=337)	247	19	vf_4_20417
list_ALL_noLOADneg.121.L15 (N=337)	209	65	ef_4_20426
list_ALL_noLOADneg.121.L15 (N=337)	336	15	vf_4_23322
list_ALL_noLOADneg.121.L15 (N=337)	114	22	ef_4_23323
list_ALL_noLOADneg.121.L15 (N=337)	194	179	vf_4_27779
list_ALL_noLOADneg.121.L15 (N=337)	154	86	vf_4_27784
list_ALL_noLOADneg.121.L15 (N=337)	209	15	vf_4_30914
list_ALL_noLOADneg.121.L15 (N=337)	250	19	vf_4_30928
list_ALL_noLOADneg.121.L15 (N=337)	196	36	vf_4_30934
list_ALL_noLOADneg.121.L15 (N=337)	194	112	vf_4_33618
list_ALL_noLOADneg.121.L15 (N=337)	209	180	vf_4_33620
list_ALL_noLOADneg.121.L15 (N=337)	170	62	vf_4_33623
list_ALL_noLOADneg.121.L15 (N=337)	175	91	vf_4_33624
list_ALL_noLOADneg.121.L15 (N=337)	433	63	vf_4_39215
list_ALL_noLOADneg.121.L15 (N=337)	262	54	vf_4_39217
list_ALL_noLOADneg.121.L15 (N=337)	320	34	vf_4_43883
list_ALL_noLOADneg.121.L15 (N=337)	197	46	vf_4_43886
list_ALL_noLOADneg.121.L15 (N=337)	178	53	vf_4_43897
list_ALL_noLOADneg.121.L15 (N=337)	170	17	vf_4_43899
list_ALL_noLOADneg.121.L15 (N=337)	240	47	vf_4_45109
list_ALL_noLOADneg.121.L15 (N=337)	207	51	vf_4_46393
list_ALL_noLOADneg.121.L15 (N=337)	252	70	vf_4_46398
list_ALL_noLOADneg.121.L15 (N=337)	201	36	vf_4_63871
list_ALL_noLOADneg.121.L15 (N=337)	178	15	vf_4_68717
list_ALL_noLOADneg.121.L15 (N=337)	173	18	vf_4_68727
list_ALL_noLOADneg.121.L15 (N=337)	151	32	vf_5_124312
list_ALL_noLOADneg.121.L15 (N=337)	178	26	vf_5_156070
list_ALL_noLOADneg.121.L15 (N=337)	171	26	vf_5_156352
list_ALL_noLOADneg.121.L15 (N=337)	253	63	vf_5_42052
list_ALL_noLOADneg.121.L15 (N=337)	132	40	ef_5_43481
list_ALL_noLOADneg.121.L15 (N=337)	260	95	ef_5_43483
list_ALL_noLOADneg.121.L15 (N=337)	173	57	vf_5_72028
list_ALL_noLOADneg.121.L15 (N=337)	171	38	vf_5_117498
list_ALL_noLOADneg.121.L15 (N=337)	328	102	vf_5_121624
list_ALL_noLOADneg.121.L15 (N=337)	183	20	vf_5_121633
list_ALL_noLOADneg.121.L15 (N=337)	156	35	vf_5_132280
list_ALL_noLOADneg.121.L15 (N=337)	306	23	vf_5_132283
list_ALL_noLOADneg.121.L15 (N=337)	204	31	vf_5_132284
list_ALL_noLOADneg.121.L15 (N=337)	103	91	ef_5_133139
list_ALL_noLOADneg.121.L15 (N=337)	188	43	vf_5_133143
list_ALL_noLOADneg.121.L15 (N=337)	187	41	vf_5_141138
list_ALL_noLOADneg.121.L15 (N=337)	182	58	ef_5_141144
list_ALL_noLOADneg.121.L15 (N=337)	250	60	vf_5_141599
list_ALL_noLOADneg.121.L15 (N=337)	465	16	vf_5_150653
list_ALL_noLOADneg.121.L15 (N=337)	252	18	vf_5_150654
list_ALL_noLOADneg.121.L15 (N=337)	199	54	vf_5_150658
list_ALL_noLOADneg.121.L15 (N=337)	209	15	vf_5_159328
list_ALL_noLOADneg.121.L15 (N=337)	116	15	ef_5_159339
list_ALL_noLOADneg.121.L15 (N=337)	153	58	ef_5_161405
list_ALL_noLOADneg.121.L15 (N=337)	219	49	vf_5_161405
list_ALL_noLOADneg.121.L15 (N=337)	246	19	vf_5_161406
list_ALL_noLOADneg.121.L15 (N=337)	248	102	ef_5_29038
list_ALL_noLOADneg.121.L15 (N=337)	112	85	ef_5_29524
list_ALL_noLOADneg.121.L15 (N=337)	115	38	ef_5_30228
list_ALL_noLOADneg.121.L15 (N=337)	154	65	vf_5_30230
list_ALL_noLOADneg.121.L15 (N=337)	238	28	vf_5_30233
list_ALL_noLOADneg.121.L15 (N=337)	363	22	vf_5_30235
list_ALL_noLOADneg.121.L15 (N=337)	337	19	vf_5_30237
list_ALL_noLOADneg.121.L15 (N=337)	174	19	vf_5_31894
list_ALL_noLOADneg.121.L15 (N=337)	207	20	vf_5_31905
list_ALL_noLOADneg.121.L15 (N=337)	220	40	vf_5_31906
list_ALL_noLOADneg.121.L15 (N=337)	156	119	vf_5_31908
list_ALL_noLOADneg.121.L15 (N=337)	312	90	ef_5_31908
list_ALL_noLOADneg.121.L15 (N=337)	178	39	vf_5_34764
list_ALL_noLOADneg.121.L15 (N=337)	241	73	vf_5_37643
list_ALL_noLOADneg.121.L15 (N=337)	230	260	vf_5_37644
list_ALL_noLOADneg.121.L15 (N=337)	357	173	ef_5_37644
list_ALL_noLOADneg.121.L15 (N=337)	263	131	vf_5_37645
list_ALL_noLOADneg.121.L15 (N=337)	231	101	ef_5_37645
list_ALL_noLOADneg.121.L15 (N=337)	142	73	ef_5_37656
list_ALL_noLOADneg.121.L15 (N=337)	156	82	vf_5_37656
list_ALL_noLOADneg.121.L15 (N=337)	213	64	vf_5_37657
list_ALL_noLOADneg.121.L15 (N=337)	188	32	vf_5_38131
list_ALL_noLOADneg.121.L15 (N=337)	384	17	vf_5_45630
list_ALL_noLOADneg.121.L15 (N=337)	260	21	vf_5_45631
list_ALL_noLOADneg.121.L15 (N=337)	311	16	vf_5_50834
list_ALL_noLOADneg.121.L15 (N=337)	210	16	vf_5_61999
list_ALL_noLOADneg.121.L15 (N=337)	294	18	vf_5_62005
list_ALL_noLOADneg.121.L15 (N=337)	167	145	vf_5_66168
list_ALL_noLOADneg.121.L15 (N=337)	346	33	vf_5_73396
list_ALL_noLOADneg.121.L15 (N=337)	151	88	ef_5_73398
list_ALL_noLOADneg.121.L15 (N=337)	483	17	vf_5_73398
list_ALL_noLOADneg.121.L15 (N=337)	200	65	vf_5_73403
list_ALL_noLOADneg.121.L15 (N=337)	225	47	vf_5_73404
list_ALL_noLOADneg.121.L15 (N=337)	321	26	vf_5_73405
list_ALL_noLOADneg.121.L15 (N=337)	342	16	vf_5_75341
list_ALL_noLOADneg.121.L15 (N=337)	152	40	vf_5_75580
list_ALL_noLOADneg.121.L15 (N=337)	227	84	vf_5_75581
list_ALL_noLOADneg.121.L15 (N=337)	173	47	vf_5_75585
list_ALL_noLOADneg.121.L15 (N=337)	153	21	vf_5_79604
list_ALL_noLOADneg.121.L15 (N=337)	110	73	ef_5_79609
list_ALL_noLOADneg.121.L15 (N=337)	373	45	vf_5_79611
list_ALL_noLOADneg.121.L15 (N=337)	217	16	vf_5_81984
list_ALL_noLOADneg.121.L15 (N=337)	206	17	vf_5_81994
list_ALL_noLOADneg.121.L15 (N=337)	159	19	vf_5_104372
list_ALL_noLOADneg.121.L15 (N=337)	167	32	vf_5_111127
list_ALL_noLOADneg.121.L15 (N=337)	166	20	vf_5_111130
list_ALL_noLOADneg.121.L15 (N=337)	237	79	vf_5_111137
list_ALL_noLOADneg.121.L15 (N=337)	255	120	vf_5_114368
list_ALL_noLOADneg.121.L15 (N=337)	293	19	vf_5_114372
