LIST	SCORE	LENGTH	NAME
allgenesArray.121.S201 (N=33761)	336	89	vf_1_23420
allgenesArray.121.S201 (N=33761)	201	8	vf_1_23447
allgenesArray.121.S201 (N=33761)	390	8	vf_1_23499
allgenesArray.121.S201 (N=33761)	273	12	vf_1_23520
allgenesArray.121.S201 (N=33761)	314	10	vf_1_23656
allgenesArray.121.S201 (N=33761)	204	18	vf_1_23659
allgenesArray.121.S201 (N=33761)	364	29	vf_1_23727
allgenesArray.121.S201 (N=33761)	221	36	vf_1_23728
allgenesArray.121.S201 (N=33761)	577	18	vf_1_23729
allgenesArray.121.S201 (N=33761)	470	11	vf_1_23732
allgenesArray.121.S201 (N=33761)	226	10	vf_1_23735
allgenesArray.121.S201 (N=33761)	207	57	vf_1_23736
allgenesArray.121.S201 (N=33761)	390	12	vf_1_23766
allgenesArray.121.S201 (N=33761)	243	17	vf_1_23849
allgenesArray.121.S201 (N=33761)	555	13	vf_1_23865
allgenesArray.121.S201 (N=33761)	273	50	vf_1_23887
allgenesArray.121.S201 (N=33761)	203	158	vf_1_23925
allgenesArray.121.S201 (N=33761)	362	8	vf_1_23952
allgenesArray.121.S201 (N=33761)	250	10	vf_1_23979
allgenesArray.121.S201 (N=33761)	228	11	vf_1_23983
allgenesArray.121.S201 (N=33761)	213	25	vf_1_23984
allgenesArray.121.S201 (N=33761)	248	8	vf_1_23993
allgenesArray.121.S201 (N=33761)	351	10	vf_1_24068
allgenesArray.121.S201 (N=33761)	291	8	vf_1_24073
allgenesArray.121.S201 (N=33761)	269	15	vf_1_24128
allgenesArray.121.S201 (N=33761)	256	15	vf_1_24184
allgenesArray.121.S201 (N=33761)	301	15	vf_1_24191
allgenesArray.121.S201 (N=33761)	313	12	vf_1_24200
allgenesArray.121.S201 (N=33761)	230	22	vf_1_24235
allgenesArray.121.S201 (N=33761)	273	16	vf_1_24236
allgenesArray.121.S201 (N=33761)	250	23	vf_1_24248
allgenesArray.121.S201 (N=33761)	204	19	vf_1_24262
allgenesArray.121.S201 (N=33761)	251	21	vf_1_24301
allgenesArray.121.S201 (N=33761)	221	11	vf_1_24316
allgenesArray.121.S201 (N=33761)	412	213	ef_1_24321
allgenesArray.121.S201 (N=33761)	219	119	vf_1_24329
allgenesArray.121.S201 (N=33761)	287	130	ef_1_24333
allgenesArray.121.S201 (N=33761)	231	46	vf_1_24339
allgenesArray.121.S201 (N=33761)	272	96	ef_1_24344
allgenesArray.121.S201 (N=33761)	330	32	vf_1_24382
allgenesArray.121.S201 (N=33761)	358	8	vf_1_24402
allgenesArray.121.S201 (N=33761)	229	32	vf_1_24417
allgenesArray.121.S201 (N=33761)	234	10	vf_1_24446
allgenesArray.121.S201 (N=33761)	232	15	vf_1_24447
allgenesArray.121.S201 (N=33761)	411	8	vf_1_24453
allgenesArray.121.S201 (N=33761)	232	36	vf_1_24454
allgenesArray.121.S201 (N=33761)	205	25	ef_1_24456
allgenesArray.121.S201 (N=33761)	230	40	vf_1_24460
allgenesArray.121.S201 (N=33761)	227	19	vf_1_24478
allgenesArray.121.S201 (N=33761)	280	23	vf_1_24489
allgenesArray.121.S201 (N=33761)	293	8	vf_1_24524
allgenesArray.121.S201 (N=33761)	329	24	vf_1_24529
allgenesArray.121.S201 (N=33761)	217	13	vf_1_24530
allgenesArray.121.S201 (N=33761)	249	12	vf_1_24532
allgenesArray.121.S201 (N=33761)	210	46	ef_1_24543
allgenesArray.121.S201 (N=33761)	206	32	vf_1_24546
allgenesArray.121.S201 (N=33761)	226	39	vf_1_24547
allgenesArray.121.S201 (N=33761)	238	75	vf_1_24552
allgenesArray.121.S201 (N=33761)	350	14	vf_1_24564
allgenesArray.121.S201 (N=33761)	270	12	vf_1_24592
allgenesArray.121.S201 (N=33761)	208	8	vf_1_24597
allgenesArray.121.S201 (N=33761)	203	11	vf_1_24643
allgenesArray.121.S201 (N=33761)	237	10	vf_1_24722
allgenesArray.121.S201 (N=33761)	383	11	vf_1_24734
allgenesArray.121.S201 (N=33761)	231	8	vf_1_24755
allgenesArray.121.S201 (N=33761)	203	69	vf_1_24759
allgenesArray.121.S201 (N=33761)	245	33	vf_1_24778
allgenesArray.121.S201 (N=33761)	255	24	vf_1_24781
allgenesArray.121.S201 (N=33761)	280	16	vf_1_24833
allgenesArray.121.S201 (N=33761)	209	74	vf_1_24838
allgenesArray.121.S201 (N=33761)	235	15	vf_1_24866
allgenesArray.121.S201 (N=33761)	236	21	vf_1_24887
allgenesArray.121.S201 (N=33761)	273	25	vf_1_24897
allgenesArray.121.S201 (N=33761)	294	16	vf_1_24916
allgenesArray.121.S201 (N=33761)	591	12	vf_1_24968
allgenesArray.121.S201 (N=33761)	279	8	vf_1_24997
allgenesArray.121.S201 (N=33761)	275	136	vf_1_25000
allgenesArray.121.S201 (N=33761)	455	10	vf_1_149918
allgenesArray.121.S201 (N=33761)	378	13	vf_1_149950
allgenesArray.121.S201 (N=33761)	298	10	vf_1_149974
allgenesArray.121.S201 (N=33761)	467	10	vf_1_150027
allgenesArray.121.S201 (N=33761)	272	9	vf_1_150031
allgenesArray.121.S201 (N=33761)	270	10	vf_1_150046
allgenesArray.121.S201 (N=33761)	212	8	vf_1_150052
allgenesArray.121.S201 (N=33761)	201	10	vf_1_150102
allgenesArray.121.S201 (N=33761)	231	10	vf_1_150113
allgenesArray.121.S201 (N=33761)	441	8	vf_1_150119
allgenesArray.121.S201 (N=33761)	513	14	vf_1_150122
allgenesArray.121.S201 (N=33761)	305	11	vf_1_150129
allgenesArray.121.S201 (N=33761)	215	11	vf_1_150137
allgenesArray.121.S201 (N=33761)	285	105	ef_1_150143
allgenesArray.121.S201 (N=33761)	217	8	vf_1_150156
allgenesArray.121.S201 (N=33761)	216	14	vf_1_150198
allgenesArray.121.S201 (N=33761)	290	60	vf_1_150228
allgenesArray.121.S201 (N=33761)	248	26	vf_1_150233
allgenesArray.121.S201 (N=33761)	330	10	vf_1_150234
allgenesArray.121.S201 (N=33761)	362	8	vf_1_150241
allgenesArray.121.S201 (N=33761)	201	10	vf_1_150259
allgenesArray.121.S201 (N=33761)	208	19	vf_1_150325
allgenesArray.121.S201 (N=33761)	246	34	vf_1_150328
allgenesArray.121.S201 (N=33761)	245	62	ef_1_150366
allgenesArray.121.S201 (N=33761)	209	11	vf_1_150369
allgenesArray.121.S201 (N=33761)	252	11	vf_1_150376
allgenesArray.121.S201 (N=33761)	313	15	vf_1_150443
allgenesArray.121.S201 (N=33761)	205	30	ef_1_150461
allgenesArray.121.S201 (N=33761)	214	23	vf_1_150464
allgenesArray.121.S201 (N=33761)	286	18	vf_1_150489
allgenesArray.121.S201 (N=33761)	245	30	vf_1_150492
allgenesArray.121.S201 (N=33761)	207	23	vf_1_150509
allgenesArray.121.S201 (N=33761)	233	34	vf_1_150564
allgenesArray.121.S201 (N=33761)	214	10	vf_1_150565
allgenesArray.121.S201 (N=33761)	433	14	vf_1_150591
allgenesArray.121.S201 (N=33761)	228	11	vf_1_150632
allgenesArray.121.S201 (N=33761)	580	17	vf_1_150645
allgenesArray.121.S201 (N=33761)	229	8	vf_1_150677
allgenesArray.121.S201 (N=33761)	240	8	vf_1_150693
allgenesArray.121.S201 (N=33761)	419	17	vf_1_150697
allgenesArray.121.S201 (N=33761)	483	10	vf_1_150722
allgenesArray.121.S201 (N=33761)	223	41	vf_1_150723
allgenesArray.121.S201 (N=33761)	512	49	vf_1_150724
allgenesArray.121.S201 (N=33761)	274	80	vf_1_150726
allgenesArray.121.S201 (N=33761)	365	43	vf_1_150727
allgenesArray.121.S201 (N=33761)	295	36	vf_1_150730
allgenesArray.121.S201 (N=33761)	350	108	vf_1_150733
allgenesArray.121.S201 (N=33761)	256	45	vf_1_150737
allgenesArray.121.S201 (N=33761)	288	12	vf_1_150738
allgenesArray.121.S201 (N=33761)	338	56	vf_1_150739
allgenesArray.121.S201 (N=33761)	218	13	vf_1_150805
allgenesArray.121.S201 (N=33761)	353	8	vf_1_150810
allgenesArray.121.S201 (N=33761)	221	22	vf_1_150835
allgenesArray.121.S201 (N=33761)	261	21	vf_1_150837
allgenesArray.121.S201 (N=33761)	243	32	vf_1_150859
allgenesArray.121.S201 (N=33761)	258	19	ef_1_150870
allgenesArray.121.S201 (N=33761)	369	8	vf_1_150906
allgenesArray.121.S201 (N=33761)	333	10	vf_1_150912
allgenesArray.121.S201 (N=33761)	278	11	vf_1_150928
allgenesArray.121.S201 (N=33761)	269	21	vf_1_150929
allgenesArray.121.S201 (N=33761)	345	8	vf_1_150949
allgenesArray.121.S201 (N=33761)	273	11	vf_1_150951
allgenesArray.121.S201 (N=33761)	216	31	ef_1_150952
allgenesArray.121.S201 (N=33761)	301	55	vf_1_150978
allgenesArray.121.S201 (N=33761)	264	8	vf_1_151050
allgenesArray.121.S201 (N=33761)	410	6	vf_1_151106
allgenesArray.121.S201 (N=33761)	302	73	vf_1_151136
allgenesArray.121.S201 (N=33761)	288	63	vf_1_151156
allgenesArray.121.S201 (N=33761)	231	33	vf_1_151161
allgenesArray.121.S201 (N=33761)	402	73	vf_1_151162
allgenesArray.121.S201 (N=33761)	211	11	vf_1_151182
allgenesArray.121.S201 (N=33761)	319	8	vf_1_151183
allgenesArray.121.S201 (N=33761)	349	23	vf_1_151186
allgenesArray.121.S201 (N=33761)	273	40	vf_1_151188
allgenesArray.121.S201 (N=33761)	230	16	vf_1_151208
allgenesArray.121.S201 (N=33761)	417	25	vf_1_151214
allgenesArray.121.S201 (N=33761)	236	42	vf_1_151218
allgenesArray.121.S201 (N=33761)	222	14	vf_1_151250
allgenesArray.121.S201 (N=33761)	263	25	vf_1_151259
allgenesArray.121.S201 (N=33761)	397	31	vf_1_151282
allgenesArray.121.S201 (N=33761)	270	41	vf_1_151290
allgenesArray.121.S201 (N=33761)	249	40	vf_1_151306
allgenesArray.121.S201 (N=33761)	201	76	vf_1_151345
allgenesArray.121.S201 (N=33761)	378	12	vf_1_151349
allgenesArray.121.S201 (N=33761)	302	16	vf_1_151357
allgenesArray.121.S201 (N=33761)	204	13	vf_1_151408
allgenesArray.121.S201 (N=33761)	274	41	vf_1_151410
allgenesArray.121.S201 (N=33761)	413	14	vf_1_151413
allgenesArray.121.S201 (N=33761)	244	11	vf_1_151414
allgenesArray.121.S201 (N=33761)	201	46	vf_1_151415
allgenesArray.121.S201 (N=33761)	257	50	ef_1_151417
allgenesArray.121.S201 (N=33761)	318	24	vf_1_151418
allgenesArray.121.S201 (N=33761)	217	19	vf_1_151427
allgenesArray.121.S201 (N=33761)	431	11	vf_1_151431
allgenesArray.121.S201 (N=33761)	426	8	vf_1_151432
allgenesArray.121.S201 (N=33761)	284	35	vf_1_151442
allgenesArray.121.S201 (N=33761)	202	32	vf_1_151467
allgenesArray.121.S201 (N=33761)	380	13	vf_1_151477
allgenesArray.121.S201 (N=33761)	284	10	vf_1_151482
allgenesArray.121.S201 (N=33761)	448	25	ef_1_151580
allgenesArray.121.S201 (N=33761)	272	8	vf_1_151597
allgenesArray.121.S201 (N=33761)	304	8	vf_1_151611
allgenesArray.121.S201 (N=33761)	328	13	vf_1_151613
allgenesArray.121.S201 (N=33761)	429	13	vf_1_151614
allgenesArray.121.S201 (N=33761)	407	24	vf_1_151615
allgenesArray.121.S201 (N=33761)	280	19	vf_1_151619
allgenesArray.121.S201 (N=33761)	238	81	vf_1_151629
allgenesArray.121.S201 (N=33761)	214	10	vf_1_151671
allgenesArray.121.S201 (N=33761)	285	16	vf_1_151683
allgenesArray.121.S201 (N=33761)	266	18	vf_1_151686
allgenesArray.121.S201 (N=33761)	270	8	vf_1_151695
allgenesArray.121.S201 (N=33761)	328	8	vf_1_151705
allgenesArray.121.S201 (N=33761)	216	13	vf_1_151722
allgenesArray.121.S201 (N=33761)	393	76	ef_1_151733
allgenesArray.121.S201 (N=33761)	437	20	vf_1_151747
allgenesArray.121.S201 (N=33761)	265	12	vf_1_151749
allgenesArray.121.S201 (N=33761)	242	36	vf_1_151756
allgenesArray.121.S201 (N=33761)	210	28	ef_1_151777
allgenesArray.121.S201 (N=33761)	228	13	vf_1_151828
allgenesArray.121.S201 (N=33761)	214	8	vf_1_151833
allgenesArray.121.S201 (N=33761)	265	40	vf_1_151841
allgenesArray.121.S201 (N=33761)	226	12	vf_1_151895
allgenesArray.121.S201 (N=33761)	336	12	vf_1_151903
allgenesArray.121.S201 (N=33761)	383	17	vf_1_151909
allgenesArray.121.S201 (N=33761)	253	17	vf_1_151983
allgenesArray.121.S201 (N=33761)	266	17	vf_1_151995
allgenesArray.121.S201 (N=33761)	223	9	ef_1_152038
allgenesArray.121.S201 (N=33761)	227	7	ef_1_152055
allgenesArray.121.S201 (N=33761)	251	21	vf_1_152195
allgenesArray.121.S201 (N=33761)	217	14	vf_1_152208
allgenesArray.121.S201 (N=33761)	237	11	vf_1_152272
allgenesArray.121.S201 (N=33761)	228	31	vf_1_152324
allgenesArray.121.S201 (N=33761)	243	51	vf_1_152338
allgenesArray.121.S201 (N=33761)	246	22	vf_1_152339
allgenesArray.121.S201 (N=33761)	463	19	vf_1_152376
allgenesArray.121.S201 (N=33761)	467	13	vf_1_152378
allgenesArray.121.S201 (N=33761)	266	28	vf_1_152380
allgenesArray.121.S201 (N=33761)	247	40	vf_1_152397
allgenesArray.121.S201 (N=33761)	204	20	vf_1_152424
allgenesArray.121.S201 (N=33761)	349	8	vf_1_152448
allgenesArray.121.S201 (N=33761)	410	6	vf_1_152449
allgenesArray.121.S201 (N=33761)	276	10	vf_1_152459
allgenesArray.121.S201 (N=33761)	239	11	vf_1_152460
allgenesArray.121.S201 (N=33761)	276	19	vf_1_152483
allgenesArray.121.S201 (N=33761)	223	163	ef_1_152488
allgenesArray.121.S201 (N=33761)	216	275	vf_1_152496
allgenesArray.121.S201 (N=33761)	269	181	ef_1_152496
allgenesArray.121.S201 (N=33761)	214	189	vf_1_152497
allgenesArray.121.S201 (N=33761)	218	11	vf_1_152507
allgenesArray.121.S201 (N=33761)	326	14	vf_1_152517
allgenesArray.121.S201 (N=33761)	274	8	vf_1_152549
allgenesArray.121.S201 (N=33761)	252	339	ef_1_152563
allgenesArray.121.S201 (N=33761)	301	21	vf_1_152574
allgenesArray.121.S201 (N=33761)	284	21	vf_1_152576
allgenesArray.121.S201 (N=33761)	289	14	vf_1_152604
allgenesArray.121.S201 (N=33761)	222	19	vf_1_152617
allgenesArray.121.S201 (N=33761)	206	10	vf_1_152723
allgenesArray.121.S201 (N=33761)	267	83	vf_1_152724
allgenesArray.121.S201 (N=33761)	263	18	vf_1_152726
allgenesArray.121.S201 (N=33761)	426	30	vf_1_152733
allgenesArray.121.S201 (N=33761)	289	77	vf_1_152740
allgenesArray.121.S201 (N=33761)	399	8	vf_1_152760
allgenesArray.121.S201 (N=33761)	248	11	vf_1_152772
allgenesArray.121.S201 (N=33761)	215	20	vf_1_152779
allgenesArray.121.S201 (N=33761)	276	25	vf_1_152781
allgenesArray.121.S201 (N=33761)	349	12	vf_1_152796
allgenesArray.121.S201 (N=33761)	227	12	vf_1_152806
allgenesArray.121.S201 (N=33761)	300	8	vf_1_152816
allgenesArray.121.S201 (N=33761)	253	8	vf_1_152857
allgenesArray.121.S201 (N=33761)	229	22	vf_1_152862
allgenesArray.121.S201 (N=33761)	334	46	ef_1_152863
allgenesArray.121.S201 (N=33761)	211	33	vf_1_152872
allgenesArray.121.S201 (N=33761)	289	94	ef_1_152883
allgenesArray.121.S201 (N=33761)	409	16	vf_1_153024
allgenesArray.121.S201 (N=33761)	322	25	vf_1_153042
allgenesArray.121.S201 (N=33761)	343	23	vf_1_153163
allgenesArray.121.S201 (N=33761)	315	8	vf_1_153186
allgenesArray.121.S201 (N=33761)	248	67	vf_1_153195
allgenesArray.121.S201 (N=33761)	530	26	vf_1_153201
allgenesArray.121.S201 (N=33761)	204	22	vf_1_153212
allgenesArray.121.S201 (N=33761)	245	11	vf_1_153220
allgenesArray.121.S201 (N=33761)	207	11	vf_1_153225
allgenesArray.121.S201 (N=33761)	272	8	vf_1_153242
allgenesArray.121.S201 (N=33761)	291	8	vf_1_153257
allgenesArray.121.S201 (N=33761)	211	20	vf_1_182377
allgenesArray.121.S201 (N=33761)	202	41	ef_1_182442
allgenesArray.121.S201 (N=33761)	234	24	ef_1_182489
allgenesArray.121.S201 (N=33761)	291	13	vf_1_182505
allgenesArray.121.S201 (N=33761)	224	42	vf_1_182513
allgenesArray.121.S201 (N=33761)	275	31	vf_1_182514
allgenesArray.121.S201 (N=33761)	238	13	ef_1_182541
allgenesArray.121.S201 (N=33761)	305	35	vf_1_182578
allgenesArray.121.S201 (N=33761)	220	11	vf_1_182581
allgenesArray.121.S201 (N=33761)	210	8	vf_1_182591
allgenesArray.121.S201 (N=33761)	252	39	vf_1_182598
allgenesArray.121.S201 (N=33761)	493	16	vf_1_182600
allgenesArray.121.S201 (N=33761)	208	9	vf_1_182603
allgenesArray.121.S201 (N=33761)	202	31	vf_1_182655
allgenesArray.121.S201 (N=33761)	247	8	vf_1_182659
allgenesArray.121.S201 (N=33761)	266	21	ef_1_182662
allgenesArray.121.S201 (N=33761)	324	13	vf_1_182731
allgenesArray.121.S201 (N=33761)	338	145	ef_1_182740
allgenesArray.121.S201 (N=33761)	224	27	vf_1_182741
allgenesArray.121.S201 (N=33761)	235	11	vf_1_182801
allgenesArray.121.S201 (N=33761)	230	10	vf_1_182864
allgenesArray.121.S201 (N=33761)	211	12	vf_1_182951
allgenesArray.121.S201 (N=33761)	243	11	vf_1_182953
allgenesArray.121.S201 (N=33761)	257	43	vf_1_182954
allgenesArray.121.S201 (N=33761)	248	13	vf_1_182957
allgenesArray.121.S201 (N=33761)	271	82	ef_1_182966
allgenesArray.121.S201 (N=33761)	354	20	vf_1_183027
allgenesArray.121.S201 (N=33761)	323	8	vf_1_183052
allgenesArray.121.S201 (N=33761)	283	8	vf_1_183056
allgenesArray.121.S201 (N=33761)	254	16	vf_1_183132
allgenesArray.121.S201 (N=33761)	247	57	vf_1_183136
allgenesArray.121.S201 (N=33761)	256	24	vf_1_183141
allgenesArray.121.S201 (N=33761)	257	15	vf_1_183146
allgenesArray.121.S201 (N=33761)	378	22	vf_1_183225
allgenesArray.121.S201 (N=33761)	211	10	vf_1_183227
allgenesArray.121.S201 (N=33761)	330	11	vf_1_183257
allgenesArray.121.S201 (N=33761)	472	27	vf_1_183264
allgenesArray.121.S201 (N=33761)	210	20	vf_1_183273
allgenesArray.121.S201 (N=33761)	335	10	vf_1_183309
allgenesArray.121.S201 (N=33761)	282	15	vf_1_183322
allgenesArray.121.S201 (N=33761)	584	21	vf_1_183399
allgenesArray.121.S201 (N=33761)	263	45	vf_1_183409
allgenesArray.121.S201 (N=33761)	253	12	vf_1_183479
allgenesArray.121.S201 (N=33761)	355	91	ef_1_183585
allgenesArray.121.S201 (N=33761)	379	22	vf_1_183616
allgenesArray.121.S201 (N=33761)	246	19	vf_1_183714
allgenesArray.121.S201 (N=33761)	505	12	vf_1_183717
allgenesArray.121.S201 (N=33761)	206	43	vf_1_183719
allgenesArray.121.S201 (N=33761)	241	16	vf_1_183759
allgenesArray.121.S201 (N=33761)	203	136	vf_1_183860
allgenesArray.121.S201 (N=33761)	238	40	vf_1_183908
allgenesArray.121.S201 (N=33761)	289	8	vf_1_183940
allgenesArray.121.S201 (N=33761)	208	20	vf_1_183970
allgenesArray.121.S201 (N=33761)	234	97	vf_1_183974
allgenesArray.121.S201 (N=33761)	206	8	vf_1_184037
allgenesArray.121.S201 (N=33761)	240	13	vf_1_184056
allgenesArray.121.S201 (N=33761)	286	32	vf_1_184132
allgenesArray.121.S201 (N=33761)	202	33	vf_1_184159
allgenesArray.121.S201 (N=33761)	222	40	ef_1_184162
allgenesArray.121.S201 (N=33761)	625	13	vf_1_184172
allgenesArray.121.S201 (N=33761)	244	44	vf_1_184220
allgenesArray.121.S201 (N=33761)	254	55	vf_1_184233
allgenesArray.121.S201 (N=33761)	217	20	vf_1_184295
allgenesArray.121.S201 (N=33761)	253	8	vf_1_184333
allgenesArray.121.S201 (N=33761)	241	12	vf_1_184398
allgenesArray.121.S201 (N=33761)	261	10	vf_1_184399
allgenesArray.121.S201 (N=33761)	313	13	vf_1_184427
allgenesArray.121.S201 (N=33761)	385	16	vf_1_184442
allgenesArray.121.S201 (N=33761)	478	15	vf_1_184446
allgenesArray.121.S201 (N=33761)	230	13	vf_1_184451
allgenesArray.121.S201 (N=33761)	278	32	vf_1_184455
